delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,delivery_date,expected_delivery_hours,actual_delivery_hours
24168.0,xpressbees,cosmetics,truck,two day,south,stormy,9.8,44.84,no,delivered,5,183.52,2025-06-29 08:23:00,0.6,0.4
24169.0,amazon logistics,documents,van,two day,south,rainy,115.1,49.03,no,delivered,5,722.59,2025-06-02 07:02:00,3.2,3.0
24170.0,amazon logistics,furniture,truck,two day,central,hot,31.4,17.63,no,delivered,5,209.89,2025-01-03 07:47:00,1.1,0.7
24171.0,blue dart,groceries,truck,two day,south,cold,224.4,39.99,no,delivered,5,1241.97,2025-03-05 07:42:00,6.1,5.7
24172.0,xpressbees,automobile parts,van,same day,central,cold,206.6,27.75,no,delivered,4,1216.25,2025-02-25 07:59:00,5.6,5.1
24173.0,blue dart,clothing,bike,two day,north,rainy,7.8,31.03,no,delivered,5,132.09,2025-04-16 12:55:00,0.5,0.4
24174.0,shadowfax,documents,ev bike,express,west,stormy,47.8,25.56,yes,delayed,2,365.68,2025-02-11 14:45:00,1.2,4.3
24175.0,xpressbees,cosmetics,scooter,standard,east,stormy,43.2,47.06,no,delivered,5,357.18,2025-01-02 09:05:00,1.8,1.7
24176.0,blue dart,electronics,scooter,express,central,stormy,237.5,47.41,yes,failed,2,1379.73,2025-04-07 15:09:00,7.1,8.0
24177.0,delhivery,furniture,van,same day,north,clear,178.4,35.07,no,delivered,3,1097.21,2025-01-26 12:23:00,5.9,5.5
24178.0,delhivery,electronics,bike,standard,central,hot,148.5,31.33,no,delivered,3,836.49,2025-01-20 15:46:00,4.5,4.5
24179.0,xpressbees,furniture,van,two day,central,stormy,267.5,2.1,no,delivered,5,1343.8,2025-03-19 11:09:00,8.0,7.7
24180.0,shadowfax,documents,ev van,two day,east,stormy,78.6,6.5,no,delivered,5,412.5,2025-02-27 13:59:00,2.8,2.6
24181.0,blue dart,clothing,ev bike,standard,west,foggy,85.5,21.36,no,delivered,5,491.58,2025-02-03 17:30:00,3.0,2.8
24182.0,fedex,furniture,bike,two day,east,cold,239.0,0.67,no,delivered,5,1196.98,2025-04-11 10:56:00,7.1,7.0
24183.0,amazon logistics,documents,scooter,two day,west,hot,13.1,6.57,no,delivered,5,95.6674,2025-01-12 08:19:00,0.5,0.4
24184.0,ekart,electronics,truck,express,east,stormy,210.0,13.36,yes,delayed,3,1140.08,2025-04-14 11:55:00,6.5,9.2
24185.0,shadowfax,furniture,ev van,two day,west,stormy,164.0,13.91,no,delivered,3,861.73,2025-02-03 13:29:00,4.5,4.5
24186.0,ekart,pharmacy,van,same day,east,cold,140.2,20.88,no,delivered,4,863.64,2025-02-25 06:48:00,4.3,3.9
24187.0,ekart,pharmacy,ev van,express,central,hot,12.9,7.38,no,delivered,5,136.64,2025-02-06 07:34:00,0.5,0.4
24188.0,dhl,automobile parts,bike,same day,central,foggy,52.7,38.36,no,delivered,5,478.58,2025-01-28 14:43:00,1.6,1.0
24189.0,dhl,cosmetics,ev van,two day,west,foggy,102.4,42.4,no,delivered,5,639.2,2025-02-11 06:05:00,3.0,2.9
24190.0,fedex,fragile items,bike,same day,north,rainy,192.1,44.41,yes,delayed,3,1193.73,2025-01-10 12:22:00,5.1,8.0
24191.0,blue dart,pharmacy,ev bike,same day,south,hot,63.2,14.22,no,delivered,4,458.66,2025-05-21 11:39:00,2.6,2.1
24192.0,dhl,cosmetics,bike,same day,south,cold,297.1,2.1,no,delivered,4,1605.8,2025-03-27 11:44:00,8.6,8.3
24193.0,shadowfax,fragile items,ev van,same day,north,rainy,279.0,14.5,yes,failed,1,1538.5,2025-04-03 13:27:00,7.7,8.9
24194.0,dhl,pharmacy,scooter,standard,central,rainy,230.8,26.5,no,delivered,5,1233.5,2025-05-10 10:02:00,6.6,6.3
24195.0,shadowfax,furniture,van,same day,south,foggy,207.6,41.52,yes,delayed,2,1262.56,2025-03-18 10:53:00,6.2,7.0
24196.0,blue dart,cosmetics,truck,same day,west,cold,230.6,44.03,no,delivered,5,1385.09,2025-06-24 09:25:00,6.5,6.4
24197.0,blue dart,automobile parts,bike,standard,central,stormy,216.4,43.51,no,delivered,5,1212.53,2025-03-20 09:00:00,6.4,5.9
24198.0,amazon logistics,furniture,truck,two day,south,cold,142.7,5.61,no,delivered,3,730.33,2025-06-29 15:24:00,3.5,3.2
24199.0,fedex,documents,scooter,standard,west,rainy,32.2,12.66,no,delivered,4,198.98,2025-02-03 12:16:00,1.8,1.4
24200.0,shadowfax,groceries,van,standard,west,foggy,52.8,39.24,no,delivered,5,381.72,2025-02-10 19:39:00,2.0,1.4
24201.0,xpressbees,electronics,scooter,express,west,foggy,256.3,33.06,yes,delayed,2,1430.68,2025-02-25 08:46:00,7.2,9.0
24202.0,blue dart,documents,ev van,same day,north,cold,273.8,19.99,no,delivered,4,1528.97,2025-04-21 17:45:00,8.5,8.4
24203.0,ecom express,fragile items,van,standard,east,cold,134.2,49.52,no,delivered,4,820.94,2025-03-14 15:22:00,4.0,3.8
24204.0,dhl,electronics,ev bike,express,east,cold,214.6,17.21,yes,failed,2,1174.63,2025-01-17 06:04:00,6.5,9.1
24205.0,ecom express,fragile items,bike,standard,north,foggy,232.4,41.5,no,delivered,4,1286.5,2025-06-16 17:23:00,6.9,6.4
24206.0,dhl,pharmacy,ev bike,two day,central,foggy,176.7,26.77,no,delivered,5,963.81,2025-06-13 16:08:00,5.4,4.9
24207.0,dhl,documents,van,same day,west,hot,26.6,23.28,no,delivered,5,302.84,2025-02-10 11:48:00,0.9,0.8
24208.0,shadowfax,furniture,truck,two day,west,cold,11.3,7.48,no,delivered,4,95.6674,2025-04-29 11:50:00,0.5,0.4
24209.0,blue dart,fragile items,ev van,express,south,stormy,63.5,47.73,yes,delayed,2,510.69,2025-02-28 18:43:00,2.1,5.3
24210.0,shadowfax,clothing,ev bike,same day,central,hot,83.2,27.54,no,delivered,4,598.62,2025-05-07 07:08:00,2.4,2.1
24211.0,ecom express,pharmacy,van,express,east,clear,55.3,30.08,yes,delayed,3,416.74,2025-06-28 16:15:00,2.1,4.5
24212.0,shadowfax,documents,scooter,express,north,rainy,134.7,38.79,yes,delayed,3,839.87,2025-06-05 10:21:00,4.0,7.2
24213.0,delhivery,furniture,ev van,same day,central,hot,173.5,13.97,no,delivered,3,1009.41,2025-02-25 12:45:00,5.6,5.3
24214.0,xpressbees,fragile items,scooter,two day,east,foggy,48.4,4.61,no,delivered,4,255.83,2025-01-31 19:18:00,1.8,1.3
24215.0,delhivery,automobile parts,bike,two day,east,cold,198.8,6.33,no,delivered,5,1012.99,2025-06-25 18:32:00,5.8,5.2
24216.0,delhivery,documents,scooter,express,west,cold,236.6,33.07,no,delivered,4,1332.21,2025-01-17 14:45:00,7.2,6.9
24217.0,ekart,pharmacy,bike,express,north,cold,291.8,34.69,yes,delayed,2,1613.07,2025-06-27 07:44:00,8.2,10.7
24218.0,ekart,groceries,ev bike,express,north,stormy,235.7,16.77,yes,delayed,3,1278.81,2025-02-22 16:34:00,6.7,9.7
24219.0,delhivery,furniture,ev van,two day,east,hot,215.1,3.57,no,delivered,5,1086.21,2025-06-06 06:30:00,6.6,6.1
24220.0,delhivery,clothing,van,express,central,stormy,33.9,8.79,yes,failed,1,245.87,2025-05-03 11:18:00,1.1,3.1
24221.0,amazon logistics,fragile items,truck,standard,central,foggy,218.7,47.71,no,delivered,4,1236.63,2025-03-01 16:12:00,6.5,6.1
24222.0,fedex,clothing,ev van,standard,south,hot,206.2,44.17,no,delivered,4,1163.51,2025-06-26 08:24:00,6.0,5.7
24223.0,blue dart,electronics,ev van,express,central,foggy,125.2,25.06,yes,delayed,3,751.18,2025-06-29 06:20:00,3.9,4.8
24224.0,dhl,cosmetics,bike,two day,central,hot,292.6,6.91,no,delivered,4,1483.73,2025-06-03 10:16:00,8.6,8.2
24225.0,xpressbees,groceries,bike,same day,central,foggy,73.1,40.8,no,delivered,5,587.9,2025-01-01 08:11:00,2.0,1.7
24226.0,xpressbees,electronics,van,express,south,foggy,242.1,25.43,yes,delayed,3,1336.79,2025-06-09 13:13:00,7.6,9.7
24227.0,ekart,cosmetics,scooter,same day,west,foggy,188.8,22.18,no,delivered,4,1110.54,2025-05-27 14:18:00,5.9,5.6
24228.0,blue dart,documents,bike,two day,central,cold,97.5,30.77,no,delivered,5,579.81,2025-02-15 09:42:00,2.4,2.2
24229.0,ecom express,automobile parts,bike,express,east,foggy,271.3,33.69,yes,failed,1,1507.57,2025-05-10 15:26:00,7.5,10.1
24230.0,shadowfax,automobile parts,ev bike,two day,central,stormy,85.3,13.8,no,delivered,4,467.9,2025-04-03 18:33:00,2.1,2.0
24231.0,ecom express,furniture,scooter,same day,south,hot,36.8,30.06,no,delivered,4,374.18,2025-04-22 09:27:00,1.0,0.6
24232.0,ekart,furniture,van,same day,central,cold,278.5,8.01,yes,delayed,3,1516.53,2025-01-04 12:48:00,8.4,8.9
24233.0,blue dart,furniture,bike,standard,north,hot,112.5,49.52,no,delivered,3,712.26,2025-05-02 18:20:00,3.4,3.3
24234.0,dhl,pharmacy,truck,standard,west,stormy,75.3,26.54,no,delivered,5,456.12,2025-05-21 16:42:00,2.2,1.7
24235.0,ekart,automobile parts,ev bike,express,south,rainy,83.2,27.76,yes,delayed,3,549.28,2025-05-25 12:20:00,2.1,3.1
24236.0,xpressbees,pharmacy,truck,express,east,rainy,41.6,49.13,yes,delayed,3,405.39,2025-04-16 11:41:00,1.5,2.3
24237.0,xpressbees,electronics,scooter,express,west,stormy,229.0,26.94,yes,delayed,2,1275.82,2025-06-06 06:37:00,6.9,9.0
24238.0,delhivery,clothing,bike,two day,east,clear,84.1,26.68,no,delivered,5,500.54,2025-03-18 07:13:00,2.6,2.3
24239.0,shadowfax,pharmacy,van,standard,central,hot,5.0,33.23,no,delivered,5,124.69,2025-05-30 11:05:00,0.7,0.5
24240.0,dhl,groceries,ev bike,express,east,hot,297.1,29.37,yes,delayed,2,1632.7206,2025-05-16 09:21:00,9.0,11.4
24241.0,shadowfax,furniture,bike,standard,east,stormy,212.2,29.1,no,delivered,3,1148.3,2025-02-05 16:55:00,6.1,6.0
24242.0,dhl,groceries,ev bike,standard,south,stormy,11.4,0.85,no,delivered,5,95.6674,2025-06-25 07:55:00,0.5,0.4
24243.0,fedex,pharmacy,ev van,express,west,cold,289.9,34.89,yes,delayed,2,1604.17,2025-04-25 17:04:00,8.8,10.3
24244.0,xpressbees,documents,truck,same day,south,cold,268.7,24.21,no,delivered,5,1516.13,2025-06-04 10:23:00,7.8,7.5
24245.0,ekart,electronics,ev van,same day,west,cold,174.6,3.56,no,delivered,5,983.68,2025-06-12 16:30:00,5.0,4.8
24246.0,blue dart,documents,scooter,same day,east,cold,159.5,8.29,no,delivered,5,922.37,2025-05-01 10:58:00,4.8,4.5
24247.0,xpressbees,cosmetics,truck,two day,east,hot,128.3,2.97,no,delivered,4,650.41,2025-01-13 14:02:00,4.2,3.9
24248.0,ecom express,pharmacy,ev bike,same day,east,foggy,195.1,16.01,yes,delayed,2,1123.53,2025-03-19 13:50:00,5.9,9.1
24249.0,dhl,fragile items,ev bike,express,north,cold,23.2,12.38,no,delivered,4,203.14,2025-06-19 16:57:00,0.7,0.6
24250.0,ecom express,electronics,ev bike,express,west,cold,276.7,48.29,no,delivered,3,1578.37,2025-01-23 13:35:00,8.0,7.8
24251.0,blue dart,clothing,scooter,standard,central,hot,5.7,39.53,no,delivered,4,147.09,2025-01-14 14:02:00,0.5,0.4
24252.0,amazon logistics,clothing,ev van,express,west,cold,16.6,14.28,no,delivered,5,175.84,2025-04-25 09:56:00,0.6,0.5
24253.0,ecom express,pharmacy,ev bike,express,north,stormy,255.1,41.17,yes,delayed,2,1449.01,2025-03-01 14:36:00,7.8,10.6
24254.0,ekart,pharmacy,bike,standard,west,clear,202.7,34.27,no,delivered,5,1116.31,2025-06-07 10:21:00,5.9,5.5
24255.0,blue dart,clothing,truck,standard,north,cold,131.4,21.9,no,delivered,5,722.7,2025-05-04 06:33:00,3.9,3.6
24256.0,shadowfax,furniture,ev van,same day,west,foggy,67.8,45.01,no,delivered,5,574.03,2025-03-09 19:31:00,2.1,1.7
24257.0,amazon logistics,electronics,bike,express,east,stormy,164.9,1.92,yes,delayed,3,880.26,2025-05-20 17:08:00,4.9,6.0
24258.0,delhivery,pharmacy,ev van,two day,central,stormy,209.2,29.01,no,delivered,3,1133.03,2025-04-25 15:26:00,5.8,5.8
24259.0,shadowfax,pharmacy,scooter,two day,east,hot,47.0,33.94,no,delivered,4,336.82,2025-02-05 12:03:00,1.7,1.7
24260.0,amazon logistics,electronics,scooter,two day,north,clear,250.1,41.03,no,delivered,4,1373.59,2025-06-30 07:08:00,7.8,7.4
24261.0,delhivery,electronics,van,express,central,clear,23.0,30.67,no,delivered,5,257.01,2025-01-25 08:11:00,1.0,0.4
24262.0,fedex,cosmetics,ev bike,same day,east,rainy,244.9,26.61,yes,delayed,2,1404.33,2025-04-24 07:42:00,7.4,7.9
24263.0,delhivery,automobile parts,bike,two day,central,foggy,191.7,24.89,no,delivered,4,1033.17,2025-03-15 11:30:00,5.5,5.2
24264.0,blue dart,fragile items,scooter,same day,north,stormy,69.9,21.8,no,delivered,5,514.9,2025-01-06 13:31:00,2.3,1.9
24265.0,fedex,pharmacy,ev bike,express,south,clear,114.1,30.37,yes,delayed,2,711.61,2025-05-16 08:03:00,3.9,5.1
24266.0,ekart,furniture,scooter,same day,north,cold,181.7,10.91,yes,delayed,2,1041.23,2025-01-11 19:20:00,5.4,7.7
24267.0,delhivery,fragile items,van,standard,south,hot,76.4,28.8,no,delivered,5,468.4,2025-02-12 07:15:00,2.6,2.3
24268.0,amazon logistics,fragile items,truck,same day,east,cold,100.4,21.71,no,delivered,3,667.13,2025-03-21 19:45:00,3.3,3.1
24269.0,blue dart,automobile parts,scooter,two day,west,foggy,226.3,35.4,no,delivered,5,1237.7,2025-06-04 06:34:00,7.0,6.6
24270.0,amazon logistics,groceries,bike,two day,south,clear,16.3,34.9,no,delivered,3,186.2,2025-04-01 08:29:00,0.8,0.4
24271.0,blue dart,furniture,truck,two day,east,hot,205.9,44.32,no,delivered,3,1162.46,2025-04-16 06:58:00,6.2,6.2
24272.0,fedex,electronics,bike,same day,west,hot,105.9,12.83,no,delivered,5,667.99,2025-05-14 18:05:00,3.5,3.4
24273.0,xpressbees,clothing,van,express,east,clear,76.0,15.49,yes,delayed,3,476.47,2025-01-11 19:55:00,2.6,4.3
24274.0,fedex,groceries,truck,standard,central,clear,89.1,31.59,no,delivered,3,540.27,2025-04-26 08:17:00,2.7,2.6
24275.0,dhl,fragile items,ev bike,express,north,foggy,268.5,7.87,yes,delayed,2,1416.11,2025-05-24 18:40:00,7.9,8.4
24276.0,xpressbees,furniture,ev van,same day,west,cold,258.5,33.78,no,delivered,4,1493.84,2025-03-14 17:15:00,7.1,7.0
24277.0,delhivery,pharmacy,ev van,express,central,clear,152.2,26.26,no,delivered,5,889.78,2025-01-24 11:28:00,4.5,4.2
24278.0,amazon logistics,fragile items,bike,standard,east,stormy,69.4,4.54,no,delivered,5,360.62,2025-04-21 15:43:00,2.2,1.9
24279.0,xpressbees,furniture,van,two day,south,cold,266.4,31.64,no,delivered,4,1426.92,2025-02-07 15:02:00,7.8,7.6
24280.0,xpressbees,groceries,bike,same day,north,clear,73.3,25.73,no,delivered,3,543.69,2025-06-16 12:57:00,2.3,2.0
24281.0,dhl,cosmetics,ev bike,express,central,cold,146.1,13.76,yes,delayed,3,821.78,2025-06-07 08:06:00,4.4,5.9
24282.0,dhl,documents,bike,two day,north,cold,146.2,18.79,no,delivered,3,787.37,2025-06-15 12:06:00,4.6,4.4
24283.0,shadowfax,groceries,ev bike,two day,north,foggy,182.6,20.61,no,delivered,4,974.83,2025-04-21 19:36:00,5.5,5.2
24284.0,shadowfax,fragile items,bike,same day,north,clear,192.9,47.44,no,delivered,5,1206.82,2025-02-16 10:15:00,5.7,5.3
24285.0,ecom express,groceries,bike,two day,north,hot,205.9,46.02,no,delivered,5,1167.56,2025-04-08 11:20:00,5.9,5.6
24286.0,amazon logistics,documents,ev van,express,south,rainy,226.4,6.37,yes,failed,1,1201.11,2025-02-02 06:49:00,6.5,7.7
24287.0,delhivery,fragile items,scooter,two day,south,foggy,92.2,23.77,no,delivered,4,532.31,2025-05-26 07:13:00,2.8,2.4
24288.0,blue dart,pharmacy,van,same day,east,clear,251.6,10.9,no,delivered,5,1390.7,2025-03-21 14:54:00,6.9,6.5
24289.0,ecom express,cosmetics,truck,same day,central,foggy,180.9,13.77,no,delivered,5,1045.81,2025-05-07 14:44:00,5.2,4.7
24290.0,dhl,documents,ev bike,standard,south,foggy,294.1,30.46,no,delivered,4,1561.88,2025-04-20 19:59:00,9.1,8.8
24291.0,shadowfax,fragile items,ev van,same day,north,foggy,167.2,1.43,no,delivered,3,940.29,2025-03-23 06:59:00,4.7,4.3
24292.0,delhivery,automobile parts,van,same day,north,rainy,244.3,42.29,yes,delayed,3,1448.37,2025-02-27 09:07:00,6.8,9.0
24293.0,delhivery,clothing,truck,standard,central,clear,31.4,26.44,no,delivered,4,236.32,2025-05-18 08:57:00,1.3,1.1
24294.0,dhl,clothing,ev van,express,north,cold,12.8,39.03,yes,delayed,2,231.09,2025-02-09 07:37:00,0.8,2.2
24295.0,xpressbees,pharmacy,bike,two day,central,cold,58.0,7.98,no,delivered,3,313.94,2025-02-07 09:06:00,1.8,1.3
24296.0,xpressbees,cosmetics,van,same day,north,stormy,74.4,36.02,yes,delayed,3,580.06,2025-05-01 09:44:00,2.3,4.7
24297.0,ecom express,electronics,scooter,standard,north,foggy,254.8,49.07,no,delivered,4,1421.21,2025-02-16 11:29:00,6.7,6.6
24298.0,blue dart,furniture,ev van,two day,north,hot,79.8,28.3,no,delivered,5,483.9,2025-04-08 17:07:00,2.5,2.2
24299.0,blue dart,clothing,truck,two day,central,hot,39.5,38.77,no,delivered,4,313.81,2025-02-11 16:51:00,1.6,1.0
24300.0,fedex,automobile parts,truck,standard,north,rainy,28.3,37.57,no,delivered,5,254.21,2025-03-17 06:50:00,1.1,1.0
24301.0,fedex,cosmetics,scooter,standard,central,foggy,33.0,28.07,no,delivered,4,249.21,2025-04-21 13:23:00,1.1,0.8
24302.0,delhivery,automobile parts,ev van,same day,north,rainy,198.0,36.89,yes,delayed,2,1200.67,2025-05-07 10:21:00,5.6,8.6
24303.0,fedex,clothing,bike,standard,west,clear,112.0,23.68,no,delivered,4,631.04,2025-05-20 11:56:00,3.8,3.3
24304.0,ecom express,fragile items,van,same day,east,foggy,57.3,35.23,no,delivered,5,492.19,2025-03-21 13:38:00,1.5,1.1
24305.0,blue dart,groceries,ev bike,same day,south,cold,11.5,5.57,no,delivered,5,174.21,2025-05-07 13:21:00,0.5,0.4
24306.0,amazon logistics,electronics,ev van,two day,west,hot,284.0,27.25,no,delivered,4,1501.75,2025-05-26 16:03:00,8.4,8.3
24307.0,fedex,furniture,scooter,standard,west,stormy,43.0,28.4,no,delivered,5,300.2,2025-04-24 18:33:00,0.9,0.7
24308.0,fedex,furniture,van,two day,east,stormy,163.0,22.92,no,delivered,3,883.76,2025-06-17 11:14:00,4.9,4.8
24309.0,shadowfax,furniture,bike,standard,north,cold,160.7,6.6,no,delivered,3,823.3,2025-04-01 07:03:00,4.6,4.3
24310.0,xpressbees,fragile items,truck,express,south,foggy,123.2,21.51,yes,failed,1,730.53,2025-04-14 06:03:00,3.7,6.8
24311.0,shadowfax,documents,scooter,two day,north,hot,187.4,49.4,no,delivered,5,1085.2,2025-03-24 09:10:00,5.7,5.5
24312.0,delhivery,pharmacy,truck,standard,west,clear,103.9,16.02,no,delivered,4,567.56,2025-04-02 10:36:00,2.9,2.5
24313.0,ekart,clothing,bike,same day,south,stormy,37.7,49.52,no,delivered,4,437.81,2025-03-19 08:42:00,1.3,0.8
24314.0,amazon logistics,fragile items,van,same day,west,foggy,90.6,38.27,no,delivered,4,667.81,2025-06-18 16:10:00,2.7,2.3
24315.0,delhivery,furniture,van,two day,east,clear,293.4,16.75,no,delivered,4,1517.25,2025-04-11 08:01:00,8.4,8.4
24316.0,xpressbees,fragile items,truck,same day,west,stormy,206.1,31.81,yes,delayed,3,1225.93,2025-01-30 17:55:00,6.2,7.8
24317.0,fedex,documents,scooter,express,east,rainy,94.7,10.03,yes,delayed,2,553.59,2025-04-19 18:24:00,3.0,4.2
24318.0,blue dart,documents,scooter,two day,south,clear,48.3,5.8,no,delivered,3,258.9,2025-01-06 18:43:00,1.7,1.6
24319.0,blue dart,automobile parts,ev bike,standard,west,foggy,194.0,39.75,no,delivered,4,1089.25,2025-04-30 07:57:00,5.1,5.0
24320.0,ecom express,clothing,ev van,two day,central,stormy,109.4,38.25,no,delivered,5,661.75,2025-01-14 06:04:00,3.2,2.9
24321.0,delhivery,pharmacy,scooter,standard,west,clear,72.7,23.58,no,delivered,4,434.24,2025-06-20 17:06:00,2.3,1.8
24322.0,delhivery,documents,van,same day,north,cold,132.4,35.41,no,delivered,4,868.23,2025-03-19 13:33:00,4.1,3.7
24323.0,delhivery,groceries,bike,standard,south,clear,82.1,24.23,no,delivered,4,483.19,2025-02-06 06:01:00,2.4,1.8
24324.0,shadowfax,cosmetics,bike,express,central,rainy,93.1,32.22,yes,delayed,3,612.16,2025-06-13 14:58:00,2.7,6.0
24325.0,ecom express,fragile items,van,two day,west,clear,79.3,4.62,no,delivered,4,410.36,2025-06-05 09:05:00,2.3,1.9
24326.0,blue dart,furniture,ev bike,express,west,rainy,188.4,30.27,yes,delayed,2,1082.81,2025-04-29 09:40:00,5.4,7.5
24327.0,amazon logistics,pharmacy,ev bike,standard,west,rainy,252.7,47.61,no,delivered,4,1406.33,2025-06-25 19:15:00,7.1,6.9
24328.0,xpressbees,electronics,ev bike,two day,south,foggy,169.1,2.78,no,delivered,4,853.84,2025-03-29 15:14:00,5.1,4.6
24329.0,ekart,documents,bike,same day,central,cold,252.5,44.65,no,delivered,5,1496.45,2025-04-12 11:34:00,7.6,7.2
24330.0,delhivery,cosmetics,bike,express,north,hot,195.3,18.3,no,delivered,4,1081.4,2025-04-26 18:28:00,5.4,5.3
24331.0,fedex,pharmacy,scooter,two day,central,cold,175.7,17.69,no,delivered,5,931.57,2025-02-21 07:41:00,5.2,4.7
24332.0,delhivery,electronics,scooter,same day,south,foggy,288.8,34.79,yes,delayed,2,1632.7206,2025-05-27 11:51:00,8.8,11.5
24333.0,blue dart,automobile parts,truck,same day,south,clear,234.3,44.93,yes,delayed,3,1406.29,2025-03-27 12:02:00,7.6,8.2
24334.0,fedex,groceries,truck,same day,west,clear,57.6,8.08,no,delivered,4,412.24,2025-04-05 14:29:00,1.5,1.0
24335.0,amazon logistics,documents,scooter,standard,east,rainy,177.7,21.72,no,delivered,4,953.66,2025-04-08 13:41:00,5.0,4.6
24336.0,ecom express,furniture,ev bike,standard,central,hot,37.1,5.76,no,delivered,4,202.78,2025-01-19 13:26:00,1.5,1.3
24337.0,shadowfax,groceries,ev bike,same day,central,rainy,3.6,12.26,no,delivered,3,145.28,2025-03-04 12:40:00,0.9,0.9
24338.0,ekart,furniture,scooter,two day,central,stormy,127.1,27.84,no,delivered,5,719.02,2025-06-30 09:02:00,3.6,3.4
24339.0,ekart,clothing,truck,two day,east,cold,81.0,48.58,no,delivered,3,550.74,2025-03-05 10:04:00,2.2,2.1
24340.0,shadowfax,clothing,scooter,standard,central,hot,276.8,17.14,no,delivered,4,1435.42,2025-03-31 13:50:00,8.1,8.0
24341.0,blue dart,automobile parts,bike,standard,west,stormy,265.3,1.66,no,delivered,4,1331.48,2025-05-07 12:39:00,7.5,7.3
24342.0,fedex,cosmetics,ev bike,two day,south,rainy,198.3,37.6,no,delivered,5,1104.3,2025-02-22 08:32:00,6.1,5.6
24343.0,xpressbees,groceries,bike,standard,east,foggy,9.7,0.81,no,delivered,3,95.6674,2025-03-31 10:53:00,0.5,0.4
24344.0,amazon logistics,fragile items,scooter,same day,south,cold,33.3,14.63,no,delivered,5,310.39,2025-04-10 13:41:00,1.4,1.1
24345.0,delhivery,fragile items,scooter,express,south,foggy,77.8,29.06,yes,delayed,3,526.18,2025-02-22 13:53:00,2.7,5.5
24346.0,ekart,cosmetics,ev van,standard,west,clear,195.1,2.47,no,delivered,5,982.91,2025-04-21 17:02:00,5.4,5.1
24347.0,ekart,cosmetics,truck,two day,east,foggy,164.1,34.56,no,delivered,4,924.18,2025-05-11 15:53:00,5.0,4.9
24348.0,fedex,automobile parts,ev bike,two day,south,cold,26.4,16.29,no,delivered,5,180.87,2025-06-25 07:29:00,1.0,0.8
24349.0,blue dart,fragile items,ev van,express,central,foggy,217.2,9.75,yes,delayed,3,1165.25,2025-06-18 17:06:00,6.1,9.5
24350.0,ecom express,documents,ev van,two day,south,clear,14.2,3.63,no,delivered,3,95.6674,2025-04-10 10:42:00,0.5,0.5
